A person is peeling a potato.	The man is peeling a potato.	3.75
At first blush, then, the distinction drawn by the creators of the do-not-call registry would seem to draw the line in precisely the right place.	At first blush, then, the creators of the registry would seem to have drawn the line between exempted and banned calls in the right place.	4.0
Elephants are walking down a trail.	A herd of elephants are walking along a trail.	4.6
The man is slicing a potato.	A man is slicing potato.	5.0
Higher courts have ruled that the tablets broke the constitutional separation of church and state.	The federal courts have ruled that the monument violates the constitutional ban against state-established religion.	4.0
A black and white dog is running through the grass.	The black and white dog is running on the grass.	4.8
A little boy and a little girl playing together outside.	A woman wearing a white shirt stands on the street.	0.0
A woman is mixing eggs in the bowl.	A man is doing push ups.	0.0
A Japanese swordsman jumps into the air.	A woman is getting her dog to jump in the air.	1.0
A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.	a dog with a Frisbee in its mouth, jumps over a man.	3.0
"They said they had concluded that the film failed ""to present a balanced portrayal"" of the Reagans."	"CBS said the show ""does not present a balanced portrayal of the Reagans for CBS and its audience."	3.0
France warns of extremists benefiting from Egypt violence	France fears extremists will benefit from Egypt violence	4.4
Yes, there is at least one to my knowledge.	To my knowledge, there's no time requirement.	1.0
I have been doing a lot of my outlining/pre-writing work in Workflowy.	Am I allowed to beat the drum for Scrivener again?	0.2
A girl is talking to her dad on a cellphone.	a girl is talking on her phone.	4.4
A boy is playing the violin onstage.	A boy is playing an instrument.	2.8
This is the tip I find most useful:	Something like this is useful:  	3.0
Beer bottles (-LRB- Harp Lager )-RRB- lined up on the floor.	A row of beer bottles on the floor.	3.4
The USA is the world's strongest country because of its military force.	The United States is one of the five largest countries in the world by area.	2.0
Russia praises idea to render rights assistance to Ukraine	Russia detains suspected Islamist militants in Moscow raid	0.4
"""I expect Japan to keep conducting intervention, but the volume is likely to fall sharply,"" said Junya Tanase, forex strategist at JP Morgan Chase."	"Junya Tanase, forex strategist at JP Morgan Chase, said ""I expect Japan to keep conducting intervention, but the volume is likely to fall sharply."""	4.7330000000000005
There is a young girl.	There is a young boy with the woman.	1.0
A cat retrieves an object out of a dish of water.	The cat tried to eat the corn on the cob.	0.6
State Dept. issues wide travel alert, says terror attack possible	US issues global travel alert, cites al-Qaida threat	3.8
A golden dog is running through the snow.	A pack of sled dogs pulling a sled through a town.	1.4
Scientists prove there is water on Mars	Has Nasa discovered water on Mars?	2.0
Spectators taking pictures of a rally car.	A crowd of people watching cars race down the track.	2.8
A chef is slicing carrot.	A person is drawing a picture.	0.0
You can do it, too.	Yes, you can do it.	5.0
A Washington County man may have the countys first human case of West Nile virus, the health department said Friday.	The countys first and only human case of West Nile this year was confirmed by health officials on Sept. 8.	3.0
Nelson Mandela taken to hospital	Nelson Mandela released from hospital	1.6
A group of men play soccer on the beach.	A group of boys are playing soccer on the beach.	3.6
Two beige dogs play in the grass.	two tan dogs play in the grass	4.6
On Friday, the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun.	Yesterday, the Concorde seemed to launch itself straight out of the rising sun.	3.4
He also said the academy will get its own internal report next week detailing the seriousness of the remaining problem.	The academy will get its own internal report next week and it will be made public, Rosa said.	3.333
You don't have to worry.	Since you have one ticket, you don't have to worry.	3.0
I don't think that there's any.	I don't think there is any universal term.	3.0
People ride mopeds in an urban setting.	People riding horses in a fenced area.	1.4
This dog is jumping through the water.	Two dogs running through the water on a beach.	2.2
A line of scooters are parking in the middle of a street.	A line of motor bikes are parked in the middle of a street.	4.4
A woman is playing an electric guitar.	A man is playing an acoustic guitar.	2.4
The two officers are driving	Two officers are on horses.	2.2
The commission estimated California lost $937 million to corporate tax shelters in 2001.	California's lost tax revenue was mostly due to international corporate tax shelters.	2.8
Last year, Cuban officials said none of nearly two dozen nominated Cuban musicians received U.S. visas on time to attend the Grammys in Los Angeles.	Cuban officials said that last year none of about two dozen nominated Cuban musicians received U.S. visas in time to attend the Latin Grammys.	3.8
A cat cleans itself.	A cat is licking itself.	3.8
A black dog running into the water.	A black dog running through water.	4.6
Two boys sit facing one another at a table and one points at the other.	Two people sit facing each other at a table as one points at the other.	4.4
A man wearing black formal wear & a black top hat is riding a white show horse.	A man with a top hat riding a white horse.	3.6
I've used Paint Shop Pro and DxO Optics Pro on Windows.	In Linux I use Bibble, which is has some warts but which is the only serious option AFAICT.	0.8
A group of people living in the desert	A group of people in the middle of the desert.	4.0
A man and woman sit at a table in a restaurant.	Four women and two men sit at a long table in a restaurant.	2.2
A man walks his dog on the beach.	A man with his dog on the beach.	4.4
Bomb blast kills 10 in southwest Pakistan	Major quake kills 39 in Pakistan	1.0
Rescuers scour debris after India buildings collapse	Select images from Bangladesh building collapse	2.2
A black dog running through the snow.	A black dog runs through the water.	2.4
Roy Moore, the suspended chief justice of the Alabama Supreme Court, stood accused but unrepentant Wednesday in the same courtroom he recently presided over.	Moore, the suspended chief justice of the Alabama Supreme Court, stands trial before the Alabama Court of the Judiciary.	3.8
Hassan Rouhani wins Iran's presidential election	Maduro wins Venezuelan presidential vote	0.2
Two cats sitting on a couch looking out the window.	A cat looking out of a window.	2.6
Gu Kailai murder trial ends in China	Gu Kailai's Murder Trial Ends in China	5.0
The retailer said it came to the decision after hearing the opinions of customers and associates.	"The decision came after ""listening to our customers and associates,"" Melissa Berryhill, a spokeswoman for Wal-Mart, said."	3.2
A group of teenagers jumping and having a good time.	A group of kids having a good time.	3.6
A man is playing a cello.	A man is rapidly lifting small weights.	0.4
I would say you can do it, but it wouldn't be advised.	I would say it is impossible to know, so don't risk it.	2.0
You answered your own question.	You pretty much answered your own question.	5.0
You just have to base your answer on what you do know, which is what you want.	They can, but the way to do it depends on what you have available.	1.0
The three grocery chains were relying on store managers and replacement workers to keep their stores open.	The supermarket chains have used managers and replacement workers to keep their stores open, often at reduced hours.	3.4
The best thing you can do is to know your stuff.	The best thing to do is to overcome the fussiness.	0.0
A man is playing drums.	A man is playing his guitar.	1.8
Child holding an object that is on fire.	A child in pink holds an object that appears to be on fire.	4.0
In addition to oil, make sure the grill is nice and hot before you start cooking.	I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.	1.6
His daughter, Nina Axelrod, told The Associated Press that he died in his sleep, apparently of heart failure.	Axelrod died in his sleep of heart failure, said his daughter, Nina Axelrod.	4.333
Israel Forces Kill 2 Palestinian Militants	Israeli army kills Palestinian militant in raid	3.2
It is simply the number of balls bowled divided by the number of wickets taken.	Bowling strike rate is defined for a bowler as the average number of balls bowled per wicket taken.	4.4
In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.	Early Monday, insurgents threw a homemade bomb at a U.S. convoy in northern Baghdad, killing an American soldier.	4.1110000000000015
A woman riding a brown horse.	A woman taking her own photo from above.	0.2
Obama is right: Africa deserves better leadership	Obama waiting for midterm to name attorney general	0.0
Putin hailed Saudi Arabia as ``one of the most important Muslim nations.	Before the meeting, Putin said Russia regards Saudi Arabia as a key Muslim state.	3.5
Some 95 million Americans -- half of all households -- invest in mutual funds.	About half of all U.S. households have money in mutual funds.	4.2
Two men pushed carts through the woods.	Two men are pushing carts.	3.5
Lawtey is not the first faith-based program in Florida's prison system.	But Lawtey is the first entire prison to take that path.	1.25
Rich media doubled its share, increasing from 3% in Q2 2002 to 6% in Q2 2003.	Rich Media interactive ad formats doubled their share from 3% in second quarter of 2002, to 6% in the second quarter of 2003.	3.75
A man is fitting silencer on a pistol.	A man is adding a silencer to a gun.	4.5
A person is slicing some onions.	A woman is chopping herbs.	1.0
A musician is smearing jam on his white guitar at a concert.	Trombonist playing the her instrument in a band for a parade.	0.4
A person is slicing onions.	Someone is slicing an onion.	4.6
A young man is riding a skateboard and jumps onto a sidewalk then off at another curb.	A man is riding a skateboard.	2.75
A person is boiling soup.	A woman is placing eggs into a pan.	0.25
The man is playing the guitar.	The girl is playing the guitar.	1.6
Woman remanded over child's death A woman has been remanded in custody charged with murder after an eight-year-old girl was found dead in a block of flats.	Mother held over daughter's death A mother has been remanded in custody charged with murder after her eight-year-old daughter was found dead in a block of flats.	4.4
The woman is drinking lemonade and watching T.V.	The man is sitting drinking coffee.	0.4
A cheetah is running behind its prey.	A cheetah chases prey on across a field.	4.4
The answer to this and all such similar questions is in two stages:	The answer to both questions is: Yes.	1.0
Two puppies playing with a plastic bag.	Two dogs playing in a yard.	3.0
A man plays a guitar.	A man plays the piano.	1.4
The identical rovers will act as robotic geologists, searching for evidence of past water.	The rovers act as robotic geologists, moving on six wheels.	3.2
South Africa train crash kills at least 19	South Africa train crash kills 26	3.6
The baby laughed in his car seat.	A baby is laughing.	3.1
Venezuela's Chavez in Cuba for 3rd anti-cancer treatment	Venezuelan leader returning to Cuba for treatment	3.2
Rocky and Apollo Creed are running down the beach.	The men are jogging on the beach.	3.0
A woman mixes up vegetables.	A woman is adding ingredients to a skillet.	1.6
You just have to base your answer on what you do know, which is what you want.	Remember this is your degree we are talking about, its up to you what you want to do.	0.0
The lady cracked an egg for the mixer.	The lady sliced up the meat.	1.154
The baby boy wants his mother.	A baby boy is happy to see his mother.	2.8
A black train moves down the tracks.	A mostly black train on a track.	3.0
A woman is sitting in the water.	The woman is skating in the park.	0.8
"My experience with Danios has that they always have been ""bossy"" fish."	Breed Zebra Danios are extremely hardy fish, they are almost difficult to kill.	3.0
A black and white cat playing with a wool basket.	A black and white cat lying on a blanket.	1.8
HRW: Jordan turning away Palestinian refugees from Syria	Report: Jordan biased over Palestinians from Syria	2.2
Freight train derails, catches fire in Columbus, Ohio	Freight train derailment, explosion prompts evacuation	2.8
Chinese shares close lower on Wednesday	Chinese students attacked in France	0.0
A person is playing an electronic keyboard.	A kid is playing keyboard.	3.4
I think 90 days is the absolute most you can plan out in a single time period.	Definitely plan a month ahead - it's totally OK for your plans to change - just amend them as they do.	2.6
It's all in her head.	It's all about adhesion.	0.0
Global progress seen in ending death penalty	Iran diplomat: progress being made in expert-level talks	0.0
I agree with others (and yourself) in that I have never heard this phrase in English.	I have never heard or seen the phrase you mention.	4.0
A laptop computer and a computer monitor.	A laptop and a PC at a workstation.	2.6
A group of seven people are rafting in the rapids in a green boat.	A group of people are standing and sitting around on the ground at night.	0.0
It was the third time in four years that wildfires forced the park to close.	For the third time in four years wildfires closed Mesa Verde National Park, the country’s only park dedicated to ancient ruins.	3.0
Black and white cow standing in grassy field.	A black and white photo of a man standing next to a bus.	0.8
Fast Picture Viewer has an extensive pack for the low price of $9.99 and it appears to cover them all.	Fast Picture Viewer is $9.99 and works just fine on 64-bit Windows 7 (I'm using it myself).	3.8
Group of people sitting around a restaurant dining table.	A group of people sitting at a restaurant table.	4.8
Chinese stocks close higher midday Friday	Chinese stocks open lower Friday	1.0
UK alert on Syrian chemical arms	West raises stakes over Syria chemical claims	3.8
Demolition work begins on Don Valley Stadium	Demolition work to begin at stadium	3.2
Initial autopsy reports show they died of dehydration, hyperthermia and suffocation.	Two more died later, and initial autopsy reports show they succumbed to dehydration, hypothermia and suffocation.	3.25
Blue couch and twin bed in a living room.	Blue couch in room with sun shining in.	2.0
It's pretty much up to you.	It is up to you.	5.0
Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows.	The artists say the plan will harm French culture and punish those who need help most - performers who have a hard time lining up work.	3.0
There are two possible causes for this:	There are two options for you - 	1.0
On War Criminals and Heroes: The Whitewashing of Ariel Sharon ŔÄ	On war criminals and heroes: The whitewashing of Ariel Sharon	5.0
A man is slicing an onion.	A woman is slicing a pumpkin.	2.25
Another million barrels, bought by Spanish refiner Cepsa SA, was to be loaded onto a Spanish tanker, the Sandra Tapias.	A Spanish tanker, Sandra Tapias, was to be loaded with another million barrels, bought by Spanish refiner Cepsa SA, in the afternoon.	4.4
I managed to find this recipe, I think this is where I got the idea.	I've only made a couple of bbq sauces, but they've always come out really well.	1.0
Tornadoes level homes in Oklahoma, 1 dead	Tornadoes hit Kan., Okla.; no injuries reported	3.2
A little boy is singing and playing a guitar.	A man is singing and playing the guitar.	2.2
Playing doctor is something all kids want to try at some point.	I have been in a simular situation with my daughter and a female friend when they were 5 and 4.	1.8
From what I'm seeing it's generally accepted that most English speakers have a vocabulary size of 15000 to 20000 words.	According to a statistical estimation I know roughly 7000 words in English.	1.4
A baby rhino is walking around his pen with his mother.	A baby rhino is following an adult rhino.	3.4
Five kittens are eating out of five dishes.	Kittens are eating food on trays.	2.75
Eurozone agrees to lend Spain up to $125 billion	Eurozone to lend Spain up to 100 bil. euros	3.4
Elderly woman sitting on red patterned couch with her arm around younger woman.	Two women sitting on couch posing for camera.	3.6
Neither Iowa State athletic director Bruce Van De Velde nor Morgan could be reached for comment.	Iowa State athletic director Bruce Van de Velde would not confirm an offer was made to Lebo.	2.8
It's pretty difficult to imagine a person with Social Anxiety Disorder being an extrovert.	On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.	4.2
17 govt employees killed in Pakistan bus bombing	At least 78 killed in Pakistan church bombing	0.8
Myanmar arrests 44 over sectarian violence	Ban Warns Syria Strikes Could Worsen Sectarian Violence	1.2
I've recently bought two sit/stand Galant tables from IKEA and I'm quite happy with them.	http://www.varidesk.com/ There is also the hand-made/DIY version for which you could obtain design templates for.	1.8
At least 12 dead in Washington ...	At least 150 dead as strong quake hits southwest Balochistan	0.4
Also it is useful to keep the consistency in your story.	It is important to keep the story in the scope of your limit.	2.0
I have the same thing.	I have the same situation and have traveled extensively.	2.0
A man is working on his farm.	An old guy is working on his farm and a cow kicks him.	2.8
A man is serving cake.	A man seasoning quail.	0.75
A long-haired man with a hat standing between two large, half-empty Coke bottles.	A man with a cap and jacket walking between two large bottles.	3.6
A possibility is to have a family meeting with the stated goal of working out the reward(s) for chores.	Many children, instead of being motivated by reward are motivated by being in control.	1.8
A man is playing a guitar.	A man is playing a trumpet.	1.714
"Sources say agents confiscated ""several"" documents he was carrying."	Agents confiscated several classified documents in his possession and interrogated him.	3.5
The Securities and Exchange Commission has also initiated an informal probe of Coke.	That federal investigation is separate from an informal inquiry by the Securities and Exchange Commission.	2.2
A man calling for a taxi at the airport on a sunny day.	A man is outside on a July day.	1.4
A woman looks at a duck as she walks behind it.	A woman is going on a walk with her dog.	1.0
Obama endorses same-sex marriage	Obama's delicate dance on same-sex marriage	2.6
The farther away, the faster the galaxies move away from us.	Here is my answer to a similar question posted on the physics stack exchange website.	0.0
Greece suspends state broadcaster	Greece to close state broadcaster to save money	4.2
A black and tan dog standing in a field near trees	A white dog is standing by a river shaking himself dry.	1.8
US, Russia enter third day of Syria talks	US and Russia agree Syria arms deal in Geneva	1.8
Defiant Mugabe sworn in for seventh term blasts 'vile' West	Mugabe sworn in for another term	4.0
"Forget for a moment that you ever learned anything about so-called ""complex"" or ""imaginary"" numbers."	As others have already mentioned, numbers are of course abstractions.	1.2
A group of horses grazing in a field.	Group of horses grazing in grassy field.	4.8
Two kids are swimming.	Six kids are going swimming.	2.8
There are a few things you can do: 	There are a few things you need to consider:	4.0
A young girl with dirt on her face and a red child's bike is in the background.	The old woman in shorts and a white t-shirt is standing on a path watching children play.	0.8
The biggest reason I can think of is that you're taking away a defence mechanism for the cat.	Cats don't usually like to have their paws held, touched, or anything like that.	1.6
The appropriate pH level of the water does vary a bit by fish, but too acidic can definitely kill them.	The info you've been given in the previous answers is good.	0.0
Large-format cameras are very much worth buying used; they're often extremely well-cared-for, if not coddled.	If I had to pick, Linhof would be my choice.	0.6
A cat is playing on the floor.	A man is slicing garlic.	0.0
A man is reading an email.	A person opening a banana.	0.0
A large pile of wooden items piled high.	A large pile of scrap wood.	3.8
The two kids look at the products sold inside the subway shop.	The kids are stealing from a store.	0.8
A woman is relaxing in a bath tub.	A woman is stabbing a potato with a fork.	0.4
a young girl smiling with her head upside down	A girl poses with her head upside down.	4.6
In morning trading, the Dow Jones industrial average was up 40.12, or 0.5 percent, at 8,571.69, having fallen 51 points Monday.	In New York, the Dow Jones industrial average a gauge of 30 blue chip stocks was up 3.29 points or 0.04 per cent to 8,585.97.	1.75
A person is peeling shrimp.	A person is preparing shrimp.	3.6
A man helps a boy ride a bike.	The man helps the boy ride a bike.	4.8
Downstream at Mount Vernon, the Skagit River was expected to crest at 36 feet -- 8 feet above flood stage -- tonight, Burke said.	The Skagit was expected to crest during the night at 38 feet at Mount Vernon, 10 feet above flood stage, the National Weather Service said.	3.0
A man is cutting pieces of butter into a mixing bowl.	Pieces of butter is added in the stand mixer.	3.6
"It's true that, under one understanding of ""accessibility"" and ""determining"", your accessibility relation is determined by your axioms."	Accessibility is determined by the axioms of the modal logic you're working within.	3.8
Black and white dog running through water.	A tan and white dog runs through water.	3.0
The new companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC.	Also as part of the deal, PalmSource stock will begin trading on the NASDAQ stock market Wednesday under the ticker symbol: PSRC.	2.75
Now you don't have to be perfect on every answer.	You don't have to know.	2.0
It depends on what you want to do next, and where you want to do it.	You need to pick how and where you want to place your foot and do it.	1.0
Swimmers are racing in a lake.	Women swimmers are diving in from the starting platform.	1.6
A small baby is playing a guitar.	A boy sits on a bed, sings and plays a guitar.	2.0
People rock jumping into water while people fish in the background.	Two people watching the water.	2.2
But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.	But Vincent Weafer, security director with Symantec Security Response, said all the virus did was visit a pornography site.	4.8
A car is pulling off the side of the road onto the street.	A silver car parked on the side of the road in front of the hills.	2.6
France cleared to impose controversial 'millionaire tax'	Manila to increase counter-terror team	0.0
A man is playing a guitar.	The girl is playing the guitar.	2.25
Frank Quattrone, the former Credit Suisse First Boston technology investment-banking guru, reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering.	NEW YORK -(Dow Jones)- Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering.	4.0
I have a standing/sitting desk at work and really like it.	As mentioned by other responders, it turns out that using a standing desk isn't necessarily a perfect solution.	2.2
Kyi, a U.N. envoy says, as Japan adds to growing international pressure by saying it will halt its hefty economic aid unless Suu Kyi is freed.	JAPAN added to growing international pressure on Burma yesterday, threatening to halt its hefty economic aid unless the military government released pro-democracy leader Aung San Suu Kyi.	3.0
Motorcycle parked next to a car outside.	A motorcycle parked next to a car.	4.4
Kurdish rebels to withdraw from Turkey in March: report	Kurdish rebels to withdraw from Turkey	4.2
A chimp is kicking a target.	A woman is putting oil into a skillet.	0.0
A small white dog running across a lawn.	A small white dog running	3.2
You'll need to check the particular policies of each publisher to see what is allowed and what is not allowed.	If you need to publish the book and you have found one publisher that allows it.	3.0
"She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance."	The first have covers both been more responsible and told you in that sentence.	0.4
Women first appeared in the modern Olympics in Croquet at the 1900 Olympics.	In 1900, the second modern Olympic games, 22 women competed in 5 events: tennis, sailing, croquet, equestrian, and golf.	3.2
Yes, I can tell you from personal experience that they certainly did whistle.	It is true that bombs in World War II would make a whistling sound as they fell.	2.8
Iran Moderate Wins Presidency by a Large Margin	Iran threatens to trigger oil price war	0.4
Sony Ericsson also said it would shut down its GSM/UMTS R&D center in Munich, Germany, to increase profitability.	Sony Ericsson also said it plans to close its R&D site in Munich, Germany, for GSM and UMTS handsets.	3.8
Miss New York Crowned Miss America 2013	Miss New York is crowned Miss America	3.0
"The short answer is: we are made from the ""stuff"" contributed by many stars."	It is highly unlikely that we're made out of stuff from only one star.	3.2
Syria hands over bodies of journalists	Syria TV says govt troops free captive journalists	1.4
How should I proceed about this?	So how should I do this?	4.0
Ukraine to implement unilateral ceasefire	Ukraine offers unilateral ceasefire	4.8
A group of people sit at a table in an Italian restaurant.	A group of six people sitting at a table with salad served.	3.0
The difficulty arises not from the various linguistic properties of the language pair as many here suggest.	It depends on generally syntactic structure of two languages and -yes- some pragmatic issues.	1.8
The new analysis found that 32 of the 16,608 participants developed ovarian cancer during about 5 years of follow-up.	The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.	3.0
Someone is stirring chili in a kettle.	Someone is stirring a pot of chili with a spoon.	3.8
Iran says it captures drone; U.S. denies losing one	Iran says it has seized U.S. drone; U.S. says it's not true	4.8
The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.	The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate province in North America because of last week's actions.	3.4
The study also found that consumer goods advertisers continued to spend the most dollars online, representing 35% of all Web advertising.	In the second quarter, consumer advertisers continued to spend the most online, slightly increasing their share.	3.0
Singapore is already the United States' 12th-largest trading partner, with two-way trade totaling more than $34 billion.	Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with trade volume of $33.4 billion last year.	3.8
"Nonetheless, the open-source guru insisted, ""This attack was wrong, and it was dangerous to our goals."""	"""This attack was wrong, and it was dangerous to our goals,"" Raymond said."	3.5
A woman is dancing.	A man breaks a stick.	0.0
A man is playing flute.	A man is dancing.	0.2
A soccer player is kicking the ball.	The soccer player gave the ball a high kick.	3.8
The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.	The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.	2.2
A man tries to feed a mouse to a snake.	A man is teasing a snake with a mouse.	3.2
A woman is cutting an onion.	A woman is cleaning a garden.	0.267
Jamaican connection in Liverpool's win	Japan Election: Shinzo Abe Hails Landslide Win	0.4
A man is hitting a boy with flower vase.	A man is cutting a mat.	0.3
"From Broadway comedies like ""The Seven Year Itch"" (1952), ""Will Success Spoil Rock Hunter?"""	Playwright George Axelrod, who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter?	2.0
A black dog is running in the grass.	The black dog is running through the grass.	4.8
Five dead in Pakistan suicide blast	Over 120 dead in Pakistan factory blaze	0.6
Two men are playing football.	Two men are practicing football.	3.4
Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year.	Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year.	2.0
The girl is carrying a baby.	A man is eating a food.	0.0
people walk home	People waiting.	1.6
The rule - When in doubt throw it out!	"I always go by the rule ""When in doubt, throw it out!"	4.0
Two fishermen try to untangle their large fishing net on the side of the road on a cloudy day.	Several men pull a fishing net up on to the beach.	3.0
How much do you know about Secret Service?	Lawmakers from both sides express outrage at Secret Service	1.0
Schofield got Toepfer to admit on cross-examination that she ignored many of O'Donnell's suggestions and projects.	But under cross-examination by O'Donnell's attorney, Lorna Schofield, Toepfer conceded she had ignored many of O'Donnell's suggestions and projects.	4.5
I don't see why there should be any problem with this whatsoever.	I don't see why that should be a problem.	5.0
A man is eating a food.	A man is eating a piece of bread.	3.4
The industry's largest association is urging its members not call the more than 50 million home and cellular numbers on the list.	Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.	3.2
Two women in a clothing store.	Two women in a sailboat.	0.8
A woman is laying down on the floor and holding a baby up above her.	A man is laying on the floor holding a baby up above him.	2.2
The two men are wearing jeans.	The two men are wearing pants.	4.4
Women are holding each other and dancing together.	Two men are playing table tennis.	0.0
4 foreigners among 9 killed in Kabul hotel attack	Foreigners among dead in Kabul hotel attack	3.6
Yesterday, shares closed up 29 cents, or 0.54 percent, at $54.32.	Amazon's shares yesterday closed at $54.32 on the Nasdaq Stock Market, up 29 cents.	2.8
Home office space with bright green walls and artwork.	An office with multiple desks and green walls.	3.4
The man and two young boys jump on a trampoline.	A man and two boys jump on a trampoline.	4.6
Most powerful typhoon of 2013 hits the Philippines	23 Missing as Typhoon Utor Hits Philippines	2.2
Two brown dogs runs through the water.	Two brown dogs running through water.	4.6
Roadside bomb kills 10 Afghan civilians: police	Roadside bomb kills 5 Afghan policemen	2.6
In two weeks, he'll probably send out Peace Rules in the Preakness.	Frankel said Peace Rules will run in the Preakness Stakes on May 17.	3.6
A woman is slicing garlics.	A woman is slicing an onion.	2.2
Sometime if you really want it you might need to pay an agency to get the place for you.	You could probably get a tour agency to do it for you but it would cost you.	2.0
Properly executed weight training will increase, not decrease, your flexibility and mobility.	I've seen guys that are still very flexable while lifting weights.	2.2
4 dead after boat capsizes off Florida coast	8 dead after heavy rains on island of St Vincent	0.8
The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.	At 12:10 p.m. EDT, Canada's benchmark S&P/TSX composite index was up 6.87 points or 0.1 per cent to 6,979.29.	0.5
19 hurt in New Orleans shooting	Police: 19 hurt in NOLA Mother's Day shooting	4.4
It calls for the agency to plan an independent safety and engineering organization.	The agency has yet to fully formulate a strategy for the creation of an independent engineering technical authority.	3.4
The group of hikers is resting in front of a mountain.	Several hikers rest with their gear in front of a mountain.	4.8
One woman is measuring another woman's ankle.	A woman measures another woman's ankle.	5.0
The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.	The Dow Jones Industrial Average ($DJ: news, chart, profile) rose 56 points, or 0.7 percent, to 8,588.	3.6
Romney, Obama clash on tax, economy in first debate	Obama and Romney take stage for first debate	2.2
"""We need to change old habits and seriously rethink business-as-usual."""	"He urged employees to ""avoid complacency"" and to ""change old habits and seriously rethink business-as-usual."""	3.75
Kaichen appeared Wednesday in federal court on two bank robbery charges.	She appeared in federal court Wednesday, but did not enter a plea.	3.0
Yes, you have to file a tax return in Canada.	You are not required to file a tax return in Canada if you have no taxable income.	1.0
I've never adjusted the length of time based on number of eggs.	I don't boil eggs enough to keep a feel for the timing...	3.0
Does this page answer your question?	Does this answer your questions?	4.0
Government promises action on Heathrow queues	Finance minister promises no new taxes	0.4
A man jumping rope	A man is talking.	0.4
Asteroids are what are called minor planets - small inner solar system rocky bodies.	The objects you are refering to are actually two different objects: asteroids and comets.	2.0
Three young women standing in a room together.	Three dark haired young women in white, red and black sweaters.	3.4
The woman is holding the harness that the brown and white dog is wearing.	A man and woman are looking at artwork that is on easels and clipped to a fencing wall.	0.0
The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons.	Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons.	3.6
The animal with the big eyes is eating.	A slow loris is eating.	2.6
Eclipse Below are list of eclipse shortcuts which I use almost everyday.	To train yourself to use keyboard shortcuts, unplug your mouse for a few days.	0.6
I think it is great that you had a test conducted.	I think that's a great plan.	2.0
http://en.wikipedia.org/wiki/History_of_Delhi#Early_history shows that the city was called Delhi (or Dilli) at least since the 12/13th century.	"I am not exactly sure but I remember the media (in India) addressing Delhi as ""HASTHINA""."	1.2
David Cameron puts Sri Lanka on notice over war crime allegations	Sri Lanka warned over war crime allegations	3.6
Maybe this could work for you.	Maybe this can work for you.	5.0
You have to decide what you want to get out of this.	You have to find out what works for you.	4.0
A man spins on a surf board.	A man is putting barbecue sauce on chicken.	0.0
GPS (wikipedia) is based on orbiting satellites and so is accurate worldwide.	GPS systems can, and do, work everywhere you can get satellites.	3.4
This is not a good idea.	This sound like a very bad idea.	4.0
Four versions of Windows operating systems are targeted: Windows NT, Windows 2000, Windows XP and Windows Server 2003.	The new worm affects these Windows systems: 2000, XP, NT 4.0 and Server 2003.	3.6
Well, I wouldn't put it on my cv.	I wouldn't put this job on my resume.	4.0
Three dogs are playing in the white snow.	Two dogs are playing in the grass.	1.6
You shouldn't feel any obligation at all.	You don't need sauce at all.	0.0
A black and white cow looking through the fence.	A black and white dog looking at the camera.	1.0
You have to decide what you want to get out of this.	You have to know what you want to do.	4.0
If you wear a bear bell on your backpack, your fellow hikers will kill you for being annoying.	The above advice is quite good, just wanted to add on thing to consider regarding food in bear country.	0.6
two cats, one brown and one white laying on a bed with a blue blanket.	Two cats, one ginger, the other white laying on a bed.	3.2
Two men wearing traditional clothing is standing outside.	Three women wearing black vests and gray shirts are talking outside of a building.	2.0
